ID;Instalacao LOCALIZACAO;Projeto LOCALIZACAO;NOME;MODELO;SERIAL;TAG;DATA DE ENTRADA;FABRICANTE;TIPO;DESCRICAO;Criptografado;Endereco hsWNet;Porcentagem Jiga;RSSI medio (dB);Resultado jiga;Status;ULTIMO INVENTARIO
5106794;Pet Lu;-;83886925;White Knight;83886925;;29/10/2019;nexxto;Gateway; - ;Nao;83886925;56.00000000000001;-34.07142857142857;APROVADO;Em estoque;-
5319803;FAS - Fundacao Alexandra Schlumberger;-;83887101;White Knight;83887101;;26/11/2019;nexxto;Gateway; - ;Nao;83887101;52.0;-26.153846153846153;APROVADO;Em estoque;-
2853895;-;-;83886483;White Knight;83886483;;05/10/2018;nexxto;Gateway; - ;Nao;83886483;31.0;-35.064516129032256;APROVADO;Em estoque;-
5319778;MedCao;-;83887147;White Knight;83887147;;26/11/2019;nexxto;Gateway; - ;Nao;83887147;49.0;-58.91836734693877;APROVADO;Em estoque;-
5319785;Hospital Saude Animal;-;83887142;White Knight;83887142;;26/11/2019;nexxto;Gateway; - ;Nao;83887142;54.0;-37.68518518518518;APROVADO;Em estoque;-
5106806;Clinica Veterinaria Hond en Kat;-;83886899;White Knight;83886899;;29/10/2019;nexxto;Gateway; - ;Nao;83886899;51.0;-33.96078431372549;APROVADO;Em estoque;-
6745120;-;-;83887412;White Knight;83887412;;16/06/2020;nexxto;Gateway; - ;Nao;83887412;69.0;-22.014492753623188;APROVADO;Em estoque;-
5106698;-;-;83886921;White Knight;83886921;;29/10/2019;nexxto;Gateway; - ;Nao;83886921;56.00000000000001;-36.57142857142857;APROVADO;Em estoque;-
6745129;-;-;83887401;White Knight;83887401;;16/06/2020;nexxto;Gateway; - ;Nao;83887401;70.0;-17.042857142857144;APROVADO;Em estoque;-
13601950;-;-;83886731;White Knight;83886731;;04/08/2022;nexxto;Gateway; - ;;83886731;66.0;-29.106060606060606;APROVADO;Em estoque;-
13552794;-;-;83888163;White Knight;83888163;;21/07/2022;nexxto;Gateway; - ;;83888163;45.0;-23.288888888888888;APROVADO;Em estoque;-
6745138;-;-;83887386;White Knight;83887386;;16/06/2020;nexxto;Gateway; - ;Nao;83887386;39.0;-59.76923076923077;APROVADO;Em estoque;-
5106709;ONC44 - Oncobio;Projeto Oncoclinicas;83886912;White Knight;83886912;;29/10/2019;nexxto;Gateway; - ;Nao;83886912;59.0;-29.033898305084747;APROVADO;Em estoque;-
13552785;Sao Camilo - Vila Mariana;Hospital Sao Camilo;83888201;White Knight;83888201;;21/07/2022;nexxto;Gateway; - ;;83888201;43.0;-28.74418604651163;APROVADO;Em estoque;-
13552815;-;-;83888160;White Knight;83888160;;21/07/2022;nexxto;Gateway; - ;;83888160;50.0;-35.5;APROVADO;Em estoque;-
5106731;-;-;83886930;White Knight;83886930;;29/10/2019;nexxto;Gateway; - ;Nao;83886930;59.0;-46.59322033898305;APROVADO;Em estoque;-
13552806;-;-;83888178;White Knight;83888178;;21/07/2022;nexxto;Gateway; - ;;83888178;42.0;-34.833333333333336;APROVADO;Em estoque;-
6745102;-;-;83887254;White Knight;83887254;;16/06/2020;nexxto;Gateway; - ;Nao;83887254;70.0;-21.742857142857144;APROVADO;Em estoque;-
4197418;-;-;83886841;White Knight;83886841;;04/06/2019;nexxto;Gateway; - ;Nao;83886841;42.0;-30.214285714285715;APROVADO;Em estoque;-
5106720;Veterinaria Chavao;-;83886931;White Knight;83886931;;29/10/2019;nexxto;Gateway; - ;Nao;83886931;54.0;-32.907407407407405;APROVADO;Em estoque;-
6745111;-;-;83887389;White Knight;83887389;;16/06/2020;nexxto;Gateway; - ;Nao;83887389;54.0;-35.092592592592595;APROVADO;Em estoque;-
5106751;Mania Animal;-;83886938;White Knight;83886938;;29/10/2019;nexxto;Gateway; - ;Nao;83886938;69.0;-40.608695652173914;APROVADO;Em estoque;-
4197427;HON - Icarai;-;83886844;White Knight;83886844;;04/06/2019;nexxto;Gateway; - ;Nao;83886844;41.0;-40.53658536585366;APROVADO;Em estoque;-
13552824;Ellece/Bauducco Extrema Fabrica;-;83888155;White Knight;83888155;;21/07/2022;nexxto;Gateway; - ;;83888155;43.0;-31.511627906976745;APROVADO;Em estoque;-
4197436;BP Paulista;BP - A Beneficencia Portuguesa;83886843;White Knight;83886843;;04/06/2019;nexxto;Gateway;-;Nao;83886843;42.0;-32.11904761904762;APROVADO;Em estoque;-
6745319;-;-;83887344;White Knight;83887344;;16/06/2020;nexxto;Gateway; - ;Nao;83887344;67.0;-19.611940298507463;APROVADO;Em estoque;-
9194503;-;-;83887974;White Knight;83887974;;04/05/2021;nexxto;Gateway; - ;Nao;83887974;63.0;-20.07936507936508;APROVADO;Em estoque;-
6745333;-;-;83887343;White Knight;83887343;;16/06/2020;nexxto;Gateway; - ;Nao;83887343;67.0;-17.895522388059703;APROVADO;Em estoque;-
6745283;-;-;83887308;White Knight;83887308;;16/06/2020;nexxto;Gateway; - ;Nao;83887308;64.0;-20.796875;APROVADO;Em estoque;-
9194554;-;-;83887845;White Knight;83887845;;04/05/2021;nexxto;Gateway; - ;Nao;83887845;60.0;-25.0;APROVADO;Em estoque;-
9407544;ONC19 DF - Alianca Advance;Projeto Oncoclinicas;83888037;White Knight;83888037;;03/06/2021;nexxto;Gateway; - ;Nao;83888037;67.0;-32.17910447761194;APROVADO;Em estoque;-
9194545;-;-;83887832;White Knight;83887832;;04/05/2021;nexxto;Gateway; - ;Nao;83887832;63.0;-31.396825396825395;APROVADO;Em estoque;-
5106828;-;-;83886911;White Knight;83886911;;29/10/2019;nexxto;Gateway; - ;Nao;83886911;51.0;-37.11764705882353;APROVADO;Em estoque;-
15092772;-;-;83888314;White Knight;83888314;;11/01/2023;nexxto;Gateway; - ;;83888314;59.0;-23.779661016949152;APROVADO;Em estoque;-
5319832;Centro Veterinario - MarcoVET - Jardim Botanico ;-;83887124;White Knight;83887124;;26/11/2019;nexxto;Gateway; - ;Nao;83887124;57.99999999999999;-36.689655172413794;APROVADO;Em estoque;-
5106817;Racas e Latas;-;83886909;White Knight;83886909;;29/10/2019;nexxto;Gateway; - ;Nao;83886909;56.00000000000001;-39.107142857142854;APROVADO;Em estoque;-
6745256;-;-;83887270;White Knight;83887270;;16/06/2020;nexxto;Gateway; - ;Nao;83887270;61.0;-40.98360655737705;APROVADO;Em estoque;-
9194563;-;-;83887963;White Knight;83887963;;04/05/2021;nexxto;Gateway; - ;Nao;83887963;56.00000000000001;-30.910714285714285;APROVADO;Em estoque;-
5319812;-;-;83887117;White Knight;83887117;;26/11/2019;nexxto;Gateway; - ;Nao;83887117;56.00000000000001;-32.625;APROVADO;Em estoque;-
6745265;-;-;83887387;White Knight;83887387;;16/06/2020;nexxto;Gateway; - ;Nao;83887387;75.0;-21.4;APROVADO;Em estoque;-
5106839;-;-;83886935;White Knight;83886935;;29/10/2019;nexxto;Gateway; - ;Nao;83886935;55.00000000000001;-26.87272727272727;APROVADO;Em estoque;-
9194583;ONC61 - IMUNOMED;Projeto Oncoclinicas;83887965;White Knight;83887965;;04/05/2021;nexxto;Gateway; - ;Nao;83887965;55.00000000000001;-30.21818181818182;APROVADO;Em estoque;-
6745274;-;-;83887379;White Knight;83887379;;16/06/2020;nexxto;Gateway; - ;Nao;83887379;70.0;-22.87142857142857;APROVADO;Em estoque;-
5319823;-;-;83887106;White Knight;83887106;;26/11/2019;nexxto;Gateway; - ;Nao;83887106;57.99999999999999;-35.241379310344826;APROVADO;Em estoque;-
8449118;-;-;83887660;White Knight;83887660;;18/01/2021;nexxto;Gateway; - ;Nao;83887660;55.00000000000001;-27.963636363636365;APROVADO;Em estoque;-
6745220;-;-;83887348;White Knight;83887348;;16/06/2020;nexxto;Gateway; - ;Nao;83887348;70.0;-22.857142857142858;APROVADO;Em estoque;-
5319858;San Rafael Hospital Veterinario;-;83887149;White Knight;83887149;;26/11/2019;nexxto;Gateway; - ;Nao;83887149;65.0;-38.49230769230769;APROVADO;Em estoque;-
9194603;-;-;83887978;White Knight;83887978;;04/05/2021;nexxto;Gateway; - ;Nao;83887978;54.0;-35.72222222222222;APROVADO;Em estoque;-
5319867;Clinica Veterinaria Latidos e Miados;-;83887116;White Knight;83887116;;26/11/2019;nexxto;Gateway; - ;Nao;83887116;65.0;-57.96923076923077;APROVADO;Em estoque;-
6745229;-;-;83887243;White Knight;83887243;;16/06/2020;nexxto;Gateway; - ;Nao;83887243;72.0;-21.01388888888889;APROVADO;Em estoque;-
5106850;Veterinaria Seropedica;-;83886895;White Knight;83886895;;29/10/2019;nexxto;Gateway; - ;Nao;83886895;55.00000000000001;-25.036363636363635;APROVADO;Em estoque;-
5319841;ONC44 - Oncobio;Projeto Oncoclinicas;83887145;White Knight;83887145;;26/11/2019;nexxto;Gateway; - ;Nao;83887145;56.00000000000001;-44.05357142857143;APROVADO;Em estoque;-
6745238;-;-;83887377;White Knight;83887377;;16/06/2020;nexxto;Gateway; - ;Nao;83887377;67.0;-23.17910447761194;APROVADO;Em estoque;-
8449142;-;-;83887495;White Knight;83887495;;18/01/2021;nexxto;Gateway; - ;Nao;83887495;68.0;-31.441176470588236;APROVADO;Em estoque;-
6745247;ONC80 - Sensumed;Projeto Oncoclinicas;83887313;White Knight;83887313;;16/06/2020;nexxto;Gateway; - ;Nao;83887313;56.00000000000001;-18.571428571428573;APROVADO;Em estoque;-
4197563;Hospital Santa Catarina;-;83886831;White Knight;83886831;;04/06/2019;nexxto;Gateway;Localide: -IP: 10.4.6.104-;Nao;83886831;43.0;-40.674418604651166;APROVADO;Em estoque;-
5319850;-;-;83887143;White Knight;83887143;;26/11/2019;nexxto;Gateway; - ;Nao;83887143;54.0;-27.925925925925927;APROVADO;Em estoque;-
9407603;-;-;83888040;White Knight;83888040;;03/06/2021;nexxto;Gateway; - ;Nao;83888040;64.0;-30.375;APROVADO;Em estoque;-
9137544;-;-;83887814;White Knight;83887814;;27/04/2021;nexxto;Gateway; - ;Nao;83887814;53.0;-21.81132075471698;APROVADO;Em estoque;-
9194890;VT13 - HU-CS (Unimed Caxias do Sul);-;83887951;White Knight;83887951;;04/05/2021;nexxto;Gateway; - ;Nao;83887951;61.0;-26.065573770491802;APROVADO;Em estoque;-
6745452;-;-;83887407;White Knight;83887407;;16/06/2020;nexxto;Gateway; - ;Nao;83887407;74.0;-18.824324324324323;APROVADO;Em estoque;-
14847471;Hospital Nipo Brasileiro;-;83888008;White Knight;83888008;;15/12/2022;nexxto;Gateway; - ;;83888008;47.0;-35.702127659574465;APROVADO;Em estoque;-
8449421;-;-;83887661;White Knight;83887661;;18/01/2021;nexxto;Gateway; - ;Nao;83887661;55.00000000000001;-34.127272727272725;APROVADO;Em estoque;-
11570623;-;-;83888176;White Knight;83888176;;19/01/2022;nexxto;Gateway; - ;Nao;83888176;64.0;-27.546875;APROVADO;Em estoque;-
4156717;Hospital Santa Catarina;-;83886801;White Knight;83886801;;30/05/2019;nexxto;Gateway; - ;Nao;83886801;48.0;-28.979166666666668;APROVADO;Em estoque;-
6745461;-;-;83887364;White Knight;83887364;;16/06/2020;nexxto;Gateway; - ;Nao;83887364;70.0;-18.52857142857143;APROVADO;Em estoque;-
9137564;-;-;83887807;White Knight;83887807;;27/04/2021;nexxto;Gateway; - ;Nao;83887807;57.99999999999999;-38.06896551724138;APROVADO;Em estoque;-
9137554;-;-;83887812;White Knight;83887812;;27/04/2021;nexxto;Gateway; - ;Nao;83887812;59.0;-24.084745762711865;APROVADO;Em estoque;-
11570604;-;-;83888088;White Knight;83888088;;19/01/2022;nexxto;Gateway; - ;Nao;83888088;56.00000000000001;-32.55357142857143;APROVADO;Em estoque;-
9194924;-;-;83887942;White Knight;83887942;;04/05/2021;nexxto;Gateway; - ;Nao;83887942;57.99999999999999;-23.086206896551722;APROVADO;Em estoque;-
9137583;Hospital Nipo Brasileiro;-;83887827;White Knight;83887827;;27/04/2021;nexxto;Gateway; - ;Nao;83887827;48.0;-19.020833333333332;APROVADO;Em estoque;-
8449445;HAOC Campo Belo;Projeto Hospital Alemao Oswaldo Cruz HAOC;83887635;White Knight;83887635;;18/01/2021;nexxto;Gateway;--;Nao;83887635;56.99999999999999;-30.771929824561404;APROVADO;Em estoque;-
9137574;-;-;83887805;White Knight;83887805;;27/04/2021;nexxto;Gateway; - ;Nao;83887805;60.0;-24.45;APROVADO;Em estoque;-
9194957;-;-;83887937;White Knight;83887937;;04/05/2021;nexxto;Gateway; - ;Nao;83887937;57.99999999999999;-23.93103448275862;APROVADO;Em estoque;-
6745383;-;-;83887406;White Knight;83887406;;16/06/2020;nexxto;Gateway; - ;Nao;83887406;75.0;-21.04;APROVADO;Em estoque;-
14847398;-;-;83888029;White Knight;83888029;;15/12/2022;nexxto;Gateway; - ;;83888029;59.0;-46.40677966101695;APROVADO;Em estoque;-
5106960;-;-;83886914;White Knight;83886914;;29/10/2019;nexxto;Gateway; - ;Nao;83886914;63.0;-38.04761904761905;APROVADO;Em estoque;-
9194981;ONC49 - CEBROM Anapolis;Projeto Oncoclinicas;83887967;White Knight;83887967;;04/05/2021;nexxto;Gateway; - ;Nao;83887967;56.99999999999999;-24.912280701754387;APROVADO;Em estoque;-
9137657;-;-;83887815;White Knight;83887815;;27/04/2021;nexxto;Gateway; - ;Nao;83887815;50.0;-23.14;APROVADO;Em estoque;-
11570632;-;-;83888169;White Knight;83888169;;19/01/2022;nexxto;Gateway; - ;Nao;83888169;64.0;-40.078125;APROVADO;Em estoque;-
5106995;Imunelife ;-;83886940;White Knight;83886940;;29/10/2019;nexxto;Gateway; - ;Nao;83886940;64.0;-34.0625;APROVADO;Em estoque;-
5606869;-;-;83887041;White Knight;83887041;;09/01/2020;nexxto;Gateway; - ;Nao;83887041;65.0;-27.846153846153847;APROVADO;Em estoque;-
9194763;-;-;83887976;White Knight;83887976;;04/05/2021;nexxto;Gateway; - ;Nao;83887976;57.99999999999999;-30.775862068965516;APROVADO;Em estoque;-
7237095;ONC25 RJ - CEON;Projeto Oncoclinicas;83887618;White Knight;83887618;;27/08/2020;nexxto;Gateway; - ;Nao;83887618;49.0;-36.6530612244898;APROVADO;Em estoque;-
5606878;-;-;83887132;White Knight;83887132;;09/01/2020;nexxto;Gateway; - ;Nao;83887132;66.0;-21.87878787878788;APROVADO;Em estoque;-
11570465;-;-;83888092;White Knight;83888092;;19/01/2022;nexxto;Gateway; - ;Nao;83888092;49.0;-36.95918367346939;APROVADO;Em estoque;-
9194778;-;-;83887926;White Knight;83887926;;04/05/2021;nexxto;Gateway; - ;Nao;83887926;56.00000000000001;-28.196428571428573;APROVADO;Em estoque;-
7237113;Unimed Sao Carlos;-;83887681;White Knight;83887681;;27/08/2020;nexxto;Gateway; - ;Nao;83887681;;;;Em estoque;-
5606860;-;-;83887035;White Knight;83887035;;09/01/2020;nexxto;Gateway; - ;Nao;83887035;56.99999999999999;-29.24561403508772;APROVADO;Em estoque;-
11570474;-;-;83888093;White Knight;83888093;;19/01/2022;nexxto;Gateway; - ;Nao;83888093;55.00000000000001;-34.74545454545454;APROVADO;Em estoque;-
7237104;ONC32 RJ - CTO Ipanema;Projeto Oncoclinicas;83887696;White Knight;83887696;;27/08/2020;nexxto;Gateway; - ;Nao;83887696;42.0;-34.214285714285715;APROVADO;Em estoque;-
8449314;-;-;83887641;White Knight;83887641;;18/01/2021;nexxto;Gateway; - ;Nao;83887641;0.0;0.0;REPROVADO;Em estoque;-
5606896;-;-;83887134;White Knight;83887134;;09/01/2020;nexxto;Gateway; - ;Nao;83887134;62.0;-23.5;APROVADO;Em estoque;-
7237063;ONC36 BA - NOB Ondina;Projeto Oncoclinicas;83887686;White Knight;83887686;;27/08/2020;nexxto;Gateway; - ;Nao;83887686;41.0;-31.024390243902438;APROVADO;Em estoque;-
7237086;-;-;83887697;White Knight;83887697;;27/08/2020;nexxto;Gateway; - ;Nao;83887697;52.0;-23.403846153846153;APROVADO;Em estoque;-
5606887;-;-;83887168;White Knight;83887168;;09/01/2020;nexxto;Gateway; - ;Nao;83887168;54.0;-27.48148148148148;APROVADO;Em estoque;-
7237077;-;-;83887629;White Knight;83887629;;27/08/2020;nexxto;Gateway; - ;Nao;83887629;46.0;-30.58695652173913;APROVADO;Em estoque;-
11570545;-;-;83888091;White Knight;83888091;;19/01/2022;nexxto;Gateway; - ;Nao;83888091;63.0;-27.50793650793651;APROVADO;Em estoque;-
8449351;-;-;83887617;White Knight;83887617;;18/01/2021;nexxto;Gateway; - ;Nao;83887617;52.0;-31.115384615384617;APROVADO;Em estoque;-
7237054;BP Paulista;BP - A Beneficencia Portuguesa;83887674;White Knight;83887674;;27/08/2020;nexxto;Gateway;Farmacia  - Medimagem - 1° Subsolo;Nao;83887674;51.0;-38.72549019607843;APROVADO;Em estoque;-
9194838;-;-;83887957;White Knight;83887957;;04/05/2021;nexxto;Gateway; - ;Nao;83887957;64.0;-37.015625;APROVADO;Em estoque;-
7237045;ONC30 ES - CECON;Projeto Oncoclinicas;83887633;White Knight;83887633;;27/08/2020;nexxto;Gateway; - ;Nao;83887633;44.0;-41.72727272727273;APROVADO;Em estoque;-
4197789;-;-;83886832;White Knight;83886832;;04/06/2019;nexxto;Gateway; - ;Nao;83886832;76.0;-47.30263157894737;APROVADO;Em estoque;-
8449374;-;-;83887623;White Knight;83887623;;18/01/2021;nexxto;Gateway; - ;Nao;83887623;52.0;-32.34615384615385;APROVADO;Em estoque;-
3608040;Liv Up - Santos;-;83886597;White Knight;83886597;;18/02/2019;nexxto;Gateway; - ;Nao;83886597;59.0;-47.847457627118644;APROVADO;Em estoque;-
9137514;-;-;83887831;White Knight;83887831;;27/04/2021;nexxto;Gateway; - ;Nao;83887831;43.0;-16.069767441860463;APROVADO;Em estoque;-
11570514;-;-;83888082;White Knight;83888082;;19/01/2022;nexxto;Gateway; - ;Nao;83888082;59.0;-30.728813559322035;APROVADO;Em estoque;-
8449396;-;-;83887613;White Knight;83887613;;18/01/2021;nexxto;Gateway; - ;Nao;83887613;53.0;-34.60377358490566;APROVADO;Em estoque;-
9137534;-;-;83887811;White Knight;83887811;;27/04/2021;nexxto;Gateway; - ;Nao;83887811;54.0;-22.77777777777778;APROVADO;Em estoque;-
3608012;ElevenChimps - Americana;-;83886606;White Knight;83886606;;18/02/2019;nexxto;Gateway; - ;Nao;83886606;44.0;-30.75;APROVADO;Em estoque;-
9137524;-;-;83887841;White Knight;83887841;;27/04/2021;nexxto;Gateway; - ;Nao;83887841;52.0;-20.903846153846153;APROVADO;Em estoque;-
6950511;-;-;83887486;White Knight;83887486;;16/07/2020;nexxto;Gateway; - ;Nao;83887486;57.99999999999999;-16.913793103448278;APROVADO;Em estoque;-
8736386;-;-;83887799;White Knight;83887799;;03/03/2021;nexxto;Gateway; - ;Nao;83887799;66.0;-54.96969696969697;APROVADO;Em estoque;-
8736395;BP Mirante;BP - A Beneficencia Portuguesa;83887772;White Knight;83887772;;03/03/2021;nexxto;Gateway;Farmacia - PA;Nao;83887772;67.0;-44.507462686567166;APROVADO;Em estoque;-
6950520;-;-;83887498;White Knight;83887498;;16/07/2020;nexxto;Gateway; - ;Nao;83887498;56.00000000000001;-20.017857142857142;APROVADO;Em estoque;-
14847741;-;-;83888222;White Knight;83888222;;15/12/2022;nexxto;Gateway; - ;;83888222;56.99999999999999;-55.98245614035088;APROVADO;Em estoque;-
3608084;ONC16 RS - CQO The Place;Projeto Oncoclinicas;83886600;White Knight;83886600;;19/02/2019;nexxto;Gateway; - ;Nao;83886600;46.0;-46.630434782608695;APROVADO;Em estoque;-
11570838;-;-;83888150;White Knight;83888150;;19/01/2022;nexxto;Gateway; - ;Nao;83888150;54.0;-34.75925925925926;APROVADO;Em estoque;-
3608093;ElevenChimps - Americana;-;83886603;White Knight;83886603;;19/02/2019;nexxto;Gateway; - ;Nao;83886603;44.0;-52.40909090909091;APROVADO;Em estoque;-
11570847;-;-;83888149;White Knight;83888149;;19/01/2022;nexxto;Gateway; - ;Nao;83888149;63.0;-27.634920634920636;APROVADO;Em estoque;-
8449712;HAOC Pesquisa Clinica;Projeto Hospital Alemao Oswaldo Cruz HAOC;83887701;White Knight;83887701;;18/01/2021;nexxto;Gateway; - ;Nao;83887701;56.00000000000001;-29.089285714285715;APROVADO;Em estoque;-
14847696;Hospital Nipo Brasileiro;-;83888174;White Knight;83888174;;15/12/2022;nexxto;Gateway; - ;;83888174;41.0;-41.46341463414634;APROVADO;Em estoque;-
11570820;-;-;83888148;White Knight;83888148;;19/01/2022;nexxto;Gateway; - ;Nao;83888148;52.0;-40.03846153846154;APROVADO;Em estoque;-
3608066;Bendita Panelinha - Mooca;-;83886605;White Knight;83886605;;18/02/2019;nexxto;Gateway; - ;Nao;83886605;44.0;-46.18181818181818;APROVADO;Em estoque;-
3608075;ONC05 MG - COT Matriz;Projeto Oncoclinicas;83886540;White Knight;83886540;;18/02/2019;nexxto;Gateway; - ;Nao;83886540;43.0;-44.883720930232556;APROVADO;Em estoque;-
11570829;-;-;83888143;White Knight;83888143;;19/01/2022;nexxto;Gateway; - ;Nao;83888143;48.0;-32.0625;APROVADO;Em estoque;-
9195213;-;-;83887936;White Knight;83887936;;04/05/2021;nexxto;Gateway; - ;Nao;83887936;;;;Em estoque;-
3608179;Dio Mio;-;83886657;White Knight;83886657;;19/02/2019;nexxto;Gateway; - ;Nao;83886657;40.0;-49.65;APROVADO;Em estoque;-
3608188;-;-;83886586;White Knight;83886586;;19/02/2019;nexxto;Gateway; - ;Nao;83886586;62.0;-25.483870967741936;APROVADO;Em estoque;-
8449741;-;-;83887698;White Knight;83887698;;18/01/2021;nexxto;Gateway; - ;Nao;83887698;60.0;-44.53333333333333;APROVADO;Em estoque;-
8736470;BP Mirante;BP - A Beneficencia Portuguesa;83887753;White Knight;83887753;;03/03/2021;nexxto;Gateway; Farmacia - UTI 7°ANDAR;Nao;83887753;67.0;-42.791044776119406;APROVADO;Em estoque;-
14847671;-;-;83888096;White Knight;83888096;;15/12/2022;nexxto;Gateway; - ;;83888096;51.0;-34.705882352941174;APROVADO;Em estoque;-
3608161;BRF - Itapejara;-;83886426;White Knight;83886426;;19/02/2019;nexxto;Gateway; - ;Nao;83886426;34.0;-58.705882352941174;APROVADO;Em estoque;-
11570921;-;-;83888151;White Knight;83888151;;19/01/2022;nexxto;Gateway; - ;Nao;83888151;66.0;-35.36363636363637;APROVADO;Em estoque;-
3608170;BRF - Marechal Candido Rondon;-;83886598;White Knight;83886598;;19/02/2019;nexxto;Gateway; - ;Nao;83886598;43.0;-57.674418604651166;APROVADO;Em estoque;-
6950453;-;-;83887491;White Knight;83887491;;16/07/2020;nexxto;Gateway; - ;Nao;83887491;65.0;-17.553846153846155;APROVADO;Em estoque;-
9457359;-;-;83888028;White Knight;83888028;;07/06/2021;nexxto;Gateway; - ;Nao;83888028;69.0;-28.0;APROVADO;Em estoque;-
7237129;ONC36 BA - NOB Ondina;Projeto Oncoclinicas;83887648;White Knight;83887648;;27/08/2020;nexxto;Gateway; - ;Nao;83887648;47.0;-25.425531914893618;APROVADO;Em estoque;-
8736492;-;-;83887726;White Knight;83887726;;03/03/2021;nexxto;Gateway; - ;Nao;83887726;72.0;-34.541666666666664;APROVADO;Em estoque;-
7237122;ONC29 RJ - Leste Fluminense;Projeto Oncoclinicas;83887655;White Knight;83887655;;27/08/2020;nexxto;Gateway; - ;Nao;83887655;43.0;-33.83720930232558;APROVADO;Em estoque;-
3608152;Sao Camilo - Santana;-;83886424;White Knight;83886424;;19/02/2019;nexxto;Gateway; - ;Nao;83886424;50.0;-53.62;APROVADO;Em estoque;-
8736501;-;-;83887715;White Knight;83887715;;03/03/2021;nexxto;Gateway; - ;Nao;83887715;59.0;-39.71186440677966;APROVADO;Em estoque;-
8736510;CNAGA;-;83887800;White Knight;83887800;;03/03/2021;nexxto;Gateway;Chip - 11 974599508-IMEI - 359566090671832-Sala Cofre;Nao;83887800;68.0;-39.588235294117645;APROVADO;Em estoque;-
9137675;-;-;83887905;White Knight;83887905;;27/04/2021;nexxto;Gateway; - ;Nao;83887905;59.0;-24.83050847457627;APROVADO;Em estoque;-
5607126;-;-;83887133;White Knight;83887133;;09/01/2020;nexxto;Gateway; - ;Nao;83887133;66.0;-21.015151515151516;APROVADO;Em estoque;-
